timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,17:30:23.155,0.024170, 0.057617, 0.960449,-1.945496, 3.868103, -0.404358,gal
2020-03-06,17:30:23.185,0.019287, 0.047607, 0.961182,-1.609802, 1.617432, -0.495911,gal
2020-03-06,17:30:23.213,0.017578, 0.058594, 0.961670,-0.053406, 1.533508, -0.526428,gal
2020-03-06,17:30:23.241,0.021729, 0.051758, 0.958252,-2.326965, 2.754211, 0.099182,gal
2020-03-06,17:30:23.269,0.029541, 0.047363, 0.955811,-2.166748, 2.059937, 0.045776,gal
2020-03-06,17:30:23.296,0.016357, 0.043213, 0.956787,-1.739502, 1.373291, -0.762939,gal
2020-03-06,17:30:23.325,0.030273, 0.046387, 0.964111,-1.609802, 2.014160, -0.465393,gal
2020-03-06,17:30:23.353,0.019531, 0.054199, 0.964844,-2.861023, 2.143860, 0.366211,gal
2020-03-06,17:30:23.381,0.016846, 0.056641, 0.958008,-1.510620, 2.174377, -1.953125,gal
2020-03-06,17:30:23.408,0.015137, 0.039551, 0.950928,-1.373291, 1.358032, -0.770569,gal
2020-03-06,17:30:23.436,0.013672, 0.046631, 0.955566,-2.754211, 1.808167, -0.282288,gal
2020-03-06,17:30:23.465,0.027100, 0.059570, 0.963623,-1.419067, 2.830505, 0.442505,gal
2020-03-06,17:30:23.493,0.022949, 0.060303, 0.956787,-1.815796, 1.647949, -0.053406,gal
2020-03-06,17:30:23.520,0.022217, 0.044922, 0.962402,-2.029419, 1.296997, -0.190735,gal
2020-03-06,17:30:23.549,0.016602, 0.053467, 0.958740,-1.533508, 2.357483, 0.091553,gal
2020-03-06,17:30:23.576,0.020752, 0.054443, 0.957275,-1.937866, 1.586914, -0.205994,gal
2020-03-06,17:30:23.605,0.024414, 0.045654, 0.958740,-2.166748, 1.815796, -0.175476,gal
2020-03-06,17:30:23.632,0.021240, 0.054443, 0.953125,-2.197266, 2.212524, 0.190735,gal
2020-03-06,17:30:23.660,0.025635, 0.049316, 0.962646,-2.082825, 1.785278, -0.305176,gal
2020-03-06,17:30:23.688,0.018799, 0.053467, 0.959229,-1.258850, 2.136230, -0.137329,gal
2020-03-06,17:30:23.716,0.019287, 0.051758, 0.953857,-2.227783, 1.335144, -0.076294,gal
2020-03-06,17:30:23.745,0.027588, 0.053467, 0.956787,-1.708984, 2.311707, 0.061035,gal
2020-03-06,17:30:23.773,0.015625, 0.055176, 0.959717,-1.708984, 2.159119, -0.129700,gal
2020-03-06,17:30:23.800,0.027100, 0.051758, 0.955811,-3.890991, 2.151489, -0.038147,gal
2020-03-06,17:30:23.828,0.017334, 0.059326, 0.959717,-1.091003, 2.845764, -0.328064,gal
2020-03-06,17:30:23.856,0.001465, 0.046387, 0.948730,-1.968384, 1.472473, -0.518799,gal
2020-03-06,17:30:23.885,0.021240, 0.046875, 0.950195,-2.418518, 2.098083, 0.175476,gal
2020-03-06,17:30:23.913,0.025391, 0.057129, 0.954590,-1.861572, 2.357483, 0.213623,gal
2020-03-06,17:30:23.941,0.020752, 0.051025, 0.955566,-2.067566, 1.785278, -0.404358,gal
2020-03-06,17:30:23.969,0.022705, 0.052002, 0.960449,-2.128601, 2.052307, 0.114441,gal
2020-03-06,17:30:23.997,0.025635, 0.061768, 0.958008,-1.945496, 2.151489, 0.030518,gal
2020-03-06,17:30:24.026,0.020264, 0.049316, 0.953613,-1.808167, 1.487732, -0.152588,gal
2020-03-06,17:30:24.053,0.021729, 0.043457, 0.952637,-1.380920, 2.243042, -0.305176,gal
2020-03-06,17:30:24.081,0.024170, 0.056641, 0.961182,-2.433777, 1.876831, -0.061035,gal
2020-03-06,17:30:24.109,0.026855, 0.052490, 0.952393,-2.120972, 2.082825, -0.183105,gal
2020-03-06,17:30:24.137,0.017090, 0.048096, 0.960693,-1.686096, 1.876831, -0.129700,gal
2020-03-06,17:30:24.165,0.018555, 0.049316, 0.955078,-2.761841, 1.785278, -0.282288,gal
2020-03-06,17:30:24.192,0.022217, 0.049316, 0.966797,-1.960754, 2.067566, 0.251770,gal
2020-03-06,17:30:24.220,0.020264, 0.051514, 0.951660,-1.457214, 1.937866, -0.122070,gal
2020-03-06,17:30:24.248,0.016846, 0.050537, 0.961426,-1.884460, 1.289368, -0.541687,gal
2020-03-06,17:30:24.276,0.020020, 0.053711, 0.955811,-1.693726, 2.212524, 0.282288,gal
2020-03-06,17:30:24.305,0.024170, 0.060303, 0.958252,-1.945496, 2.311707, 1.945496,gal
2020-03-06,17:30:24.333,0.022461, 0.052002, 0.963135,-1.426697, 1.930237, -0.137329,gal
2020-03-06,17:30:24.361,0.018311, 0.049805, 0.958008,-0.007629, 1.846313, -0.160217,gal
2020-03-06,17:30:24.389,0.016602, 0.048096, 0.962158,-2.540588, 1.625061, -0.282288,gal
2020-03-06,17:30:24.416,0.020752, 0.055664, 0.958252,-1.495361, 2.639771, 0.335693,gal
2020-03-06,17:30:24.446,0.018066, 0.054443, 0.958252,-1.907349, 1.365662, -0.373840,gal
2020-03-06,17:30:24.474,0.018311, 0.043213, 0.956543,-1.724243, 1.571655, -0.549316,gal
