timestamp,ax,ay,az,gx,gy,gz,label
2020-03-06,13:53:23.054,-0.071533, 0.785645, 0.668457,16.120911, 6.774902, 2.510071,gal
2020-03-06,13:53:23.082,-0.118896, 0.727539, 0.671631,13.854980, -0.160217, 14.266968,gal
2020-03-06,13:53:23.109,-0.072754, 0.672363, 0.684570,18.058777, -1.060486, -1.274109,gal
2020-03-06,13:53:23.137,-0.061035, 0.773193, 0.651855,17.501831, 0.503540, 1.319885,gal
2020-03-06,13:53:23.166,-0.095703, 0.748291, 0.625977,17.791748, 3.799438, 8.018494,gal
2020-03-06,13:53:23.194,-0.099121, 0.718750, 0.671631,18.875122, 1.869202, 2.403259,gal
2020-03-06,13:53:23.221,-0.084473, 0.711670, 0.653076,16.723633, 5.126953, -0.900269,gal
2020-03-06,13:53:23.249,-0.075195, 0.759766, 0.633057,21.148682, 9.101868, -13.748169,gal
2020-03-06,13:53:23.276,-0.101318, 0.820557, 0.599854,22.384644, 4.470825, -4.753113,gal
2020-03-06,13:53:23.306,-0.095947, 0.768066, 0.610596,16.517639, -1.335144, 5.279541,gal
2020-03-06,13:53:23.335,-0.091553, 0.726074, 0.609863,17.417908, 5.569458, -8.171082,gal
2020-03-06,13:53:23.363,-0.066650, 0.750488, 0.606445,16.304016, 16.204834, -12.702942,gal
2020-03-06,13:53:23.390,-0.129395, 0.812988, 0.580811,19.020081, 15.266418, -23.551941,gal
2020-03-06,13:53:23.418,-0.129150, 0.834473, 0.578613,14.617920, 7.179260, -9.033203,gal
2020-03-06,13:53:23.446,-0.111816, 0.799561, 0.583496,11.718750, 5.409241, -8.369446,gal
2020-03-06,13:53:23.474,-0.139404, 0.779541, 0.563477,13.290405, 4.608154, -13.275146,gal
2020-03-06,13:53:23.502,-0.098633, 0.832031, 0.549316,13.046265, 9.162903, -11.390686,gal
2020-03-06,13:53:23.530,-0.149414, 0.836914, 0.540771,15.327454, 5.432129, -7.980347,gal
2020-03-06,13:53:23.558,-0.137695, 0.787109, 0.545410,15.090942, 7.415771, -11.619568,gal
2020-03-06,13:53:23.587,-0.133301, 0.799561, 0.535156,13.351440, 15.640259, -17.410278,gal
2020-03-06,13:53:23.614,-0.140869, 0.844971, 0.496094,29.205322, 12.626648, -23.872375,gal
2020-03-06,13:53:23.642,-0.179199, 0.834961, 0.503662,16.250610, 10.742188, -15.350342,gal
2020-03-06,13:53:23.670,-0.184570, 0.822998, 0.521240,10.101318, 13.916016, -17.578125,gal
2020-03-06,13:53:23.698,-0.218750, 0.877441, 0.503174,6.301880, 5.981445, -13.450623,gal
2020-03-06,13:53:23.726,-0.186523, 0.881348, 0.523682,0.663757, -3.768921, -3.578186,gal
2020-03-06,13:53:23.754,-0.208984, 0.842773, 0.529785,-4.653931, -8.758545, -1.518250,gal
2020-03-06,13:53:23.782,-0.217041, 0.842773, 0.516357,-8.125305, -14.892578, -5.867004,gal
2020-03-06,13:53:23.810,-0.181885, 0.871826, 0.507080,-13.145447, -19.470215, 4.539490,gal
2020-03-06,13:53:23.837,-0.214111, 0.854004, 0.520996,-17.913818, -24.887085, 9.704590,gal
2020-03-06,13:53:23.867,-0.183350, 0.823242, 0.539062,-27.450562, -22.933960, 12.420654,gal
2020-03-06,13:53:23.895,-0.135742, 0.820312, 0.541748,-36.483765, -17.318726, 15.220642,gal
2020-03-06,13:53:23.923,-0.143066, 0.810791, 0.537109,-27.244568, -20.835876, 10.803223,gal
2020-03-06,13:53:23.950,-0.126465, 0.823486, 0.577148,-26.199341, -21.911621, 10.704041,gal
2020-03-06,13:53:23.978,-0.146240, 0.770752, 0.585205,-26.908875, -25.054932, 7.217407,gal
2020-03-06,13:53:24.007,-0.063232, 0.820801, 0.583984,-26.214600, -21.400452, 11.474609,gal
2020-03-06,13:53:24.035,-0.124023, 0.778320, 0.588379,-27.183533, -21.362305, 13.572693,gal
2020-03-06,13:53:24.062,-0.057861, 0.704834, 0.612305,-33.386230, -5.958557, 18.356323,gal
2020-03-06,13:53:24.090,-0.100098, 0.767578, 0.613037,-35.575867, 0.213623, 20.362854,gal
2020-03-06,13:53:24.118,-0.083008, 0.808838, 0.631592,-43.518066, -1.419067, 42.175293,gal
2020-03-06,13:53:24.147,-0.139160, 0.684814, 0.676514,-69.122314, -8.590698, 55.473328,gal
2020-03-06,13:53:24.175,-0.010498, 0.668701, 0.680908,-83.541870, -1.808167, 46.058655,gal
2020-03-06,13:53:24.202,-0.004883, 0.671631, 0.712891,-73.669434, 22.247314, 29.792786,gal
2020-03-06,13:53:24.230,0.107178, 0.826416, 0.682373,-36.102295, 15.701294, 3.234863,gal
2020-03-06,13:53:24.258,-0.056396, 0.710205, 0.734375,-35.331726, -4.570007, 29.045105,gal
2020-03-06,13:53:24.286,-0.040771, 0.565186, 0.764648,-31.898499, -16.525269, 0.808716,gal
2020-03-06,13:53:24.315,0.006348, 0.592773, 0.765869,-28.274536, 1.876831, -13.488770,gal
2020-03-06,13:53:24.343,0.005371, 0.677490, 0.758057,-23.002625, -1.556396, 1.335144,gal
2020-03-06,13:53:24.370,0.017334, 0.597168, 0.774170,-21.751404, -3.013611, 0.633240,gal
2020-03-06,13:53:24.398,-0.060791, 0.591064, 0.777344,-27.267456, 3.219604, 14.572144,gal
2020-03-06,13:53:24.427,0.014404, 0.547852, 0.795898,-22.171021, 6.195068, -3.929138,gal
2020-03-06,13:53:24.456,-0.012451, 0.615723, 0.783203,-21.743774, 2.853394, -8.064270,gal
2020-03-06,13:53:24.484,-0.052734, 0.591309, 0.801025,-23.483276, -1.914978, 6.240845,gal
2020-03-06,13:53:24.511,-0.025635, 0.492188, 0.810547,-26.817322, -5.058289, -7.705688,gal
2020-03-06,13:53:24.539,0.042236, 0.582764, 0.798340,-27.687073, 5.905151, -6.889343,gal
2020-03-06,13:53:24.568,0.000000, 0.635498, 0.797363,-22.560120, 0.892639, -7.621765,gal
2020-03-06,13:53:24.595,0.015869, 0.504150, 0.832764,-22.346497, 0.076294, -10.566711,gal
2020-03-06,13:53:24.623,-0.088379, 0.490967, 0.839111,-30.158997, 1.266479, -8.995056,gal
2020-03-06,13:53:24.651,0.068848, 0.528320, 0.847900,-26.710510, 5.149841, -13.633728,gal
